CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,France,Spain,Germany,Female,Male
-0.30938320466560587,0.3916425161107493,8,-1.2323648895939092,1,0,0,0.046176246895349674,0,0,1,0,1,0
0.8243505665656083,-0.5643700945400889,0,-1.2323648895939092,2,1,0,-1.7162919764008324,0,1,0,0,0,1
0.13786956747147863,-0.4687688334750051,7,0.2760865958149911,1,0,0,1.3873079905365968,0,1,0,0,1,0
0.3458941126515179,-0.5643700945400889,4,1.027419842663482,1,1,0,0.05924415962886443,0,1,0,0,0,1
-0.7462347495436884,1.9212626931520904,3,1.1449941497708753,1,1,1,-0.4395831832198395,0,0,1,0,1,0
0.647529703162575,1.9212626931520904,3,-1.2323648895939092,2,1,1,-0.6513980592084572,0,1,0,0,1,0
0.3874990216875258,-1.8071864883861786,8,0.9780130036226456,2,1,1,1.694622309391237,0,1,0,0,0,1
0.9595665209326338,3.0684778259330963,0,-1.2323648895939092,2,0,1,-1.2229756182720437,0,1,0,0,0,1
-1.2766973397527885,-0.18196505027975363,6,0.4343187028862054,1,1,0,1.6864336661653054,0,1,0,0,0,1
-1.0790740218317512,-0.8511738777353404,9,-0.06967438775943015,1,1,0,-0.4013372797313847,0,0,0,1,1,0
0.928362839155628,-0.27756631134483745,4,1.5362496868393214,1,1,1,-0.2377879157765962,0,1,0,0,0,1
1.9268806560198166,0.20043999398058165,7,1.1816407287678417,1,1,1,0.9720006342627934,0,0,1,0,1,0
0.2730855218385042,-0.4687688334750051,10,1.524848022117118,1,1,1,-0.8587632737771727,0,0,1,0,1,0
1.1051837025586615,-0.27756631134483745,7,1.094096052004223,1,0,0,0.5341440712977019,0,1,0,0,0,1
-0.267778295629598,-1.042376399865508,3,-1.2323648895939092,1,0,0,1.4522262947756839,0,1,0,0,1,0
-0.4237967045146275,-0.27756631134483745,7,0.6220642415349295,1,0,1,-1.0013293264307126,0,0,0,1,0,1
2.072497837645844,-0.27756631134483745,10,-1.2323648895939092,2,1,1,0.010406242649059778,0,1,0,0,1,0
-0.7462347495436884,-0.9467751388004242,10,-0.05679174331609066,2,1,1,0.5053958112246081,0,1,0,0,1,0
0.1794744765074865,0.2960412550456655,3,1.1841820520654813,1,1,0,0.13892689372180922,0,1,0,0,0,1
1.0115726572276438,-0.5643700945400889,1,1.0586554893532074,1,0,0,-0.5395159380481763,0,1,0,0,0,1
1.3340107022567047,-0.5643700945400889,3,-1.2323648895939092,2,1,0,-1.2061560268133094,0,0,1,0,0,1
-0.29898197740660387,-0.7555726166702565,5,0.47428186698689756,1,1,1,-1.697096321749459,0,1,0,0,0,1
-0.04935252319055673,-0.0863637892146698,2,-1.2323648895939092,2,0,0,1.367110322851566,0,1,0,0,1,0
-1.8487648389978968,-0.37316757240992127,6,-0.11424431266061488,1,1,0,0.7512742603063803,0,1,0,0,1,0
0.335492885392516,-0.8511738777353404,10,-0.3063311246920852,1,0,0,-0.3637029155288768,0,1,0,0,0,1
0.05465974939946292,0.6784462993060008,7,1.0408292860966628,1,1,0,-0.8619395907396186,1,0,0,1,1,0
0.5435174305725553,-0.18196505027975363,1,1.1729556122511788,1,1,0,-1.3831350787333447,1,1,0,0,0,1
-0.17416725029858032,1.3476551267615875,3,0.5950735025590771,2,1,1,0.10772064923773722,1,0,0,1,1,0
-0.86064824939271,-1.042376399865508,1,0.8120212116748495,1,0,0,-0.9486202405409769,0,0,1,0,0,1
-1.3495059305658024,-0.37316757240992127,6,0.3162930832295885,1,1,0,-1.5595172015210228,0,1,0,0,0,1
-0.4237967045146275,0.20043999398058165,6,-1.2323648895939092,3,0,0,-0.7658663514844214,1,1,0,0,0,1
-1.0998764763497553,-0.18196505027975363,9,0.3067414787403061,2,0,1,0.08322829211908928,0,0,0,1,0,1
-0.29898197740660387,-1.2335789219956756,9,-1.2323648895939092,2,1,1,0.9233244725548687,0,1,0,0,0,1
0.1170671129534747,3.1640790869981803,7,1.021013292387331,1,0,1,1.3759101575026442,0,0,1,0,1,0
0.9699677481916359,-0.0863637892146698,6,-0.059543786209666716,2,1,0,-0.3718783400444176,0,0,0,1,0,1
-1.193487521680773,-1.615983966256011,5,0.20497114132814914,1,0,0,-0.995182800029668,0,1,0,0,1,0
-1.162283839903767,0.7740475603710846,2,0.8119691742136579,2,1,1,1.161467193171974,1,1,0,0,1,0
-0.7670372040616923,-0.7555726166702565,6,-1.2323648895939092,1,1,1,1.6739673786849447,0,0,1,0,0,1
-2.139999202249952,0.8696488214361684,7,1.4704765844253722,1,1,0,-1.4524225146171938,1,0,0,1,1,0
0.28348674909750615,-0.0863637892146698,2,-1.2323648895939092,2,0,0,0.2594564865028813,0,1,0,0,1,0
0.5747211123495611,-0.9467751388004242,1,2.1322458119190033,1,1,1,0.5759872033162908,1,0,1,0,1,0
1.1467886115946693,-0.0863637892146698,1,0.703462876547251,2,1,0,0.1607619421912266,0,0,0,1,1,0
-0.3925930227376216,-0.6599713556051727,0,-1.2323648895939092,2,0,1,0.4613310662084658,0,0,1,0,1,0
0.3770977944285238,-0.4687688334750051,7,0.8538745883704933,1,0,1,-1.2427946394765554,0,1,0,0,0,1
1.9476831105378205,-0.7555726166702565,2,-1.2323648895939092,2,1,0,-1.5989207857510195,0,1,0,0,0,1
0.7307395212345906,-0.5643700945400889,4,-0.06737703021348858,1,1,1,0.06574150364644926,0,0,1,0,1,0
0.04425852214046096,-0.27756631134483745,10,0.7321197779379243,1,1,0,-1.5822460783153778,0,0,0,1,1,0
-1.401512066860812,-1.1379776609305918,1,-1.2323648895939092,1,0,1,0.21148926510483104,0,0,1,0,1,0
-0.30938320466560587,1.3476551267615875,9,1.5058951435819954,1,1,0,-1.1229583332693698,1,0,1,0,0,1
-0.6526237042126707,-0.37316757240992127,0,-1.2323648895939092,2,1,1,0.9624179388818952,0,1,0,0,1,0
1.1571898388536712,0.009237471850414018,2,0.0729583660534557,1,1,1,-1.4163510889879276,0,0,1,0,0,1
0.5747211123495611,-0.6599713556051727,6,0.2851770905787145,1,1,1,0.8139596460719222,0,1,0,0,0,1
-0.7150310677666825,-0.9467751388004242,4,-1.2323648895939092,2,0,0,0.974037011384484,0,1,0,0,0,1
-1.5887341575228475,-0.18196505027975363,8,0.5091696119174763,2,1,1,-1.4833946487830396,0,0,0,1,0,1
1.1259861570766654,-0.7555726166702565,8,-1.2323648895939092,2,1,1,-0.018523426831099466,0,0,1,0,0,1
0.335492885392516,0.20043999398058165,0,1.1585182683500157,1,1,1,1.1089730852564792,0,0,1,0,0,1
-0.9750617492417316,0.8696488214361684,10,-1.2323648895939092,2,1,1,1.4774126341898175,0,0,1,0,0,1
0.5955235668675651,1.2520538656965037,10,0.45974896046410124,1,1,0,-1.7398024964122079,1,1,0,0,0,1
0.2938879763565081,-0.0863637892146698,7,0.5432588066719907,2,1,0,-0.9327722242959223,0,0,0,1,0,1
0.04425852214046096,-0.18196505027975363,1,-1.2323648895939092,1,1,1,0.10243177363845694,0,0,1,0,0,1
-1.6511415210768594,0.9652500825012522,8,-1.2323648895939092,1,1,1,1.4386367647729552,1,1,0,0,1,0
0.15867202198948258,-0.27756631134483745,3,0.8414002131442808,2,0,0,0.6832575599239894,0,0,0,1,1,0
-0.8086421130977002,-0.5643700945400889,0,0.21512197966837612,1,1,0,0.6491948564828343,0,1,0,0,1,0
0.18987570376648846,-0.8511738777353404,7,1.0141245925479165,1,1,0,1.5417907106069049,0,0,0,1,1,0
-1.0894752490907533,-1.4247814441258433,8,1.278368411337302,1,1,1,0.438814036641154,0,1,0,0,0,1
-1.0374691127957434,0.5828450382409169,6,-1.2323648895939092,2,1,1,-0.8524033347754861,0,1,0,0,1,0
0.8243505665656083,-0.18196505027975363,5,0.7600439790262634,1,1,0,0.32072660060467206,0,0,0,1,1,0
-1.3495059305658024,-0.18196505027975363,5,0.46757786801282375,2,1,1,-0.2651313400099311,0,1,0,0,0,1
-0.6838273859896766,0.009237471850414018,7,-1.2323648895939092,2,1,0,-1.7001778466439752,0,1,0,0,1,0
-0.11175988674456852,-0.9467751388004242,4,-1.2323648895939092,2,1,0,-0.9609214680718601,0,1,0,0,1,0
-0.6006175679176609,-0.27756631134483745,2,-0.10518401247313858,2,1,0,-0.3399228033977009,0,1,0,0,0,1
-0.6942286132486786,-0.37316757240992127,2,0.6037428793498237,2,0,0,-1.4643673587587414,0,1,0,0,1,0
0.6995358394575848,-1.3291801830607595,7,-1.2323648895939092,2,1,0,-1.2135404158702368,0,1,0,0,1,0
-0.8398457948747061,2.112465215282258,6,1.0499812942790172,1,1,1,-0.9555334521446534,0,1,0,0,1,0
0.616326021385569,-1.7115852273210947,4,0.5203814362719994,2,1,1,-0.7645935288181647,0,1,0,0,0,1
-1.2454936579757827,0.5828450382409169,1,0.799273479167933,2,1,1,1.1234124391929776,0,0,1,0,1,0
-1.5887341575228475,0.6784462993060008,1,0.24295591824687066,1,1,0,0.03136050757352994,1,1,0,0,0,1
-0.9958642037597355,-0.18196505027975363,9,0.7747574105687494,1,1,0,-0.6949855392073532,0,1,0,0,0,1
0.6995358394575848,0.10483873291549785,9,-1.2323648895939092,2,0,0,0.37197067073629364,0,0,1,0,0,1
-0.15336479578057638,-0.27756631134483745,1,-1.2323648895939092,3,1,1,-0.4540214935739388,1,0,1,0,0,1
0.4187027034645317,-0.8511738777353404,9,-1.2323648895939092,1,1,0,-0.8793522848619135,0,1,0,0,0,1
-1.0374691127957434,0.9652500825012522,1,1.1892677502402744,2,1,1,0.6192885678073987,0,0,1,0,0,1
-0.7150310677666825,0.20043999398058165,6,-0.1024857737446836,2,0,1,1.3553058405427145,0,0,0,1,0,1
0.15867202198948258,0.4872437771758331,2,0.7321215446418536,1,0,0,-0.5492174278921862,1,0,0,1,1,0
1.6356462927677615,-1.4247814441258433,4,0.7297790558409895,1,1,0,1.2863076509138511,0,1,0,0,0,1
-0.7774384313206942,1.5388576488917551,9,-1.2323648895939092,2,1,1,-0.09915355981214213,0,1,0,0,0,1
0.7307395212345906,-0.0863637892146698,7,-1.2323648895939092,1,0,1,-0.810810140741512,0,0,1,0,0,1
0.6371284759035729,0.009237471850414018,5,1.3871358599663557,2,1,1,-1.3296859189921577,0,0,1,0,1,0
1.0739800207816554,0.009237471850414018,3,-0.029459066825185988,1,0,0,-1.1430979082008437,0,1,0,0,0,1
0.5019125215365474,0.3916425161107493,2,0.9597590974057513,2,1,0,-0.30152227578376073,0,0,1,0,0,1
0.01305484036345506,0.10483873291549785,7,0.3812997573570979,1,1,1,0.42437537842625495,0,0,1,0,1,0
0.03385729488145899,-0.4687688334750051,5,-1.2323648895939092,2,1,0,1.0289675363413733,0,0,1,0,0,1
1.9996892468328304,-1.1379776609305918,5,-1.2323648895939092,2,1,1,-0.5680132165542563,0,1,0,0,1,0
-1.6927464301128672,-0.6599713556051727,3,0.6072618323581839,1,1,0,-0.1319029148038705,0,0,0,1,0,1
0.5747211123495611,0.6784462993060008,2,0.817982713170254,2,1,0,0.8697405167537815,1,0,1,0,1,0
-0.6422224769536687,-0.0863637892146698,8,0.24876275284373323,1,1,0,-0.01817156563216031,0,0,0,1,0,1
0.616326021385569,-0.27756631134483745,4,0.6320708525907425,1,1,0,-0.7226829118044258,0,1,0,0,1,0
1.188393520630677,1.060851343566336,9,0.8001123423154758,1,1,1,-0.35780597925164703,1,1,0,0,1,0
0.7099370667165867,0.2960412550456655,4,-1.2323648895939092,1,1,0,-1.2468352165959609,1,1,0,0,1,0
-0.8502470221337081,0.20043999398058165,2,-1.2323648895939092,2,1,0,0.5934651213385375,0,0,1,0,0,1
0.335492885392516,-0.0863637892146698,5,0.8172776376929969,1,1,0,0.4121165899129403,0,1,0,0,1,0
-1.141481385385763,0.009237471850414018,9,0.3756034220605436,1,1,1,1.7333272152049515,1,0,0,1,1,0
-0.24697584111159407,-0.8511738777353404,4,0.050439154722776935,2,1,0,0.5161412313286444,0,0,0,1,1,0
1.1259861570766654,0.2960412550456655,4,0.46078280348166456,1,0,1,0.36972957753395447,0,1,0,0,0,1
2.072497837645844,-0.37316757240992127,2,0.8322453139918604,4,1,0,-0.4291346623083833,1,1,0,0,1,0
1.542035247436744,-1.042376399865508,3,1.0523631323946712,1,1,0,-0.9585160106416429,0,0,1,0,1,0
0.3458941126515179,-0.27756631134483745,5,1.5651367415691544,1,1,0,0.34226631525510837,0,0,1,0,1,0
0.3042892036155101,-0.27756631134483745,3,0.6351233957617552,1,1,1,-0.6323401574337815,0,1,0,0,0,1
0.9803689754506378,0.6784462993060008,7,-1.2323648895939092,2,1,1,-0.5632177814994102,0,1,0,0,1,0
0.46030761250053953,-0.27756631134483745,4,1.3620077087603781,1,1,0,0.01372622612179932,0,1,0,0,0,1
0.04425852214046096,-0.18196505027975363,7,0.5640974007375175,2,1,0,-1.5591225534437152,0,1,0,0,1,0
0.6995358394575848,2.3036677374124257,7,0.7464218886837689,1,1,1,0.0067323108125827095,0,0,0,1,0,1
-0.3613893409606157,-0.7555726166702565,3,0.964597938858781,1,1,0,-0.7097287495524266,1,1,0,0,1,0
0.06506097665846489,-0.18196505027975363,2,-1.2323648895939092,2,1,1,-1.6085822716030593,0,1,0,0,1,0
-1.1830862944217708,0.7740475603710846,6,0.42453598140107496,1,1,0,-1.4591384891474166,1,0,0,1,1,0
0.2106781582844924,0.5828450382409169,6,0.366730553099026,1,1,1,0.15167981850115766,1,0,0,1,0,1
0.8243505665656083,1.2520538656965037,7,-1.2323648895939092,2,0,1,0.3869448606523957,0,0,1,0,1,0
-1.6407402938178575,-0.27756631134483745,5,1.1553806021714979,2,1,0,-0.7663237884360823,0,1,0,0,1,0
-0.7358335222846865,-0.0863637892146698,9,0.6217457529993029,2,1,0,0.4927408092603872,1,0,0,1,0,1
-0.9334568402057237,-1.4247814441258433,8,1.0748950318717514,1,0,1,1.4050224539026677,0,0,1,0,0,1
0.8035481120476045,-0.6599713556051727,5,-0.23938894610525366,1,1,1,0.9735440926312493,0,0,0,1,0,1
0.8659554756016162,1.2520538656965037,6,-0.08749111505853557,2,0,1,-1.0638863515611496,0,0,0,1,1,0
-0.17416725029858032,0.5828450382409169,2,-1.2323648895939092,1,1,1,0.7532330644697285,0,1,0,0,1,0
-0.6110187951766628,-0.5643700945400889,2,1.2823110520698084,1,1,1,-1.0959620741141776,0,0,0,1,0,1
0.9803689754506378,0.10483873291549785,3,0.18849582413976163,1,0,0,0.2814139819738078,0,0,1,0,0,1
2.072497837645844,-0.5643700945400889,7,1.0315375476944422,1,0,0,-1.6808903567414697,0,1,0,0,0,1
0.5851223396085632,0.2960412550456655,10,-1.2323648895939092,2,1,1,0.9182248332306485,0,1,0,0,1,0
-1.151882612644765,-1.615983966256011,4,-1.2323648895939092,3,1,1,1.497219480266338,1,1,0,0,0,1
0.3042892036155101,-0.5643700945400889,2,0.5085347227690489,1,0,1,-1.0626114417300947,0,1,0,0,0,1
0.8555542483426142,-0.37316757240992127,8,0.4206015317504225,1,1,1,-0.9425613750614673,0,0,1,0,0,1
0.13786956747147863,1.8256614320870066,5,0.35233930410947345,1,1,1,-0.6829229441850931,0,1,0,0,0,1
0.39790024894652776,0.7740475603710846,2,0.6758761159094168,2,0,0,-1.2006469553277923,0,0,0,1,0,1
-0.30938320466560587,0.7740475603710846,7,0.49199098595576085,1,1,1,-0.580100509693298,0,0,0,1,0,1
0.9803689754506378,-0.27756631134483745,8,1.097616289888168,1,0,0,-1.636220160003376,0,0,0,1,0,1
0.46030761250053953,-0.27756631134483745,6,0.5987032760866415,2,1,0,0.3125381313091409,0,1,0,0,0,1
0.47070883975954153,2.0168639542171745,8,0.19363516587022764,1,1,1,1.6820229651549745,0,0,1,0,0,1
-0.22617338659359013,-0.4687688334750051,8,-1.2323648895939092,2,1,1,1.3991533464894175,0,0,1,0,0,1
0.10666588569447275,-0.6599713556051727,1,1.1122155281130393,1,0,1,-0.7568659750822918,0,0,0,1,1,0
